date,total_buy,total_sell,daily_net,cumulative_net,bsa_net,bsa_cumulative,continuous_net,continuous_cumulative,huge_net,huge_cumulative
2024-11-13,34705.41,28989.08,5716.34,3210890.399999998,2732.84,2389375.309999998,495.90999999999985,1716860.0499999977,2236.92,672515.0399999997
2024-11-14,34962.04,34499.85,462.18,3211352.579999998,-921.97,2388453.339999998,-943.1899999999996,1715916.8599999978,21.230000000001382,672536.2699999997
2024-11-15,32360.8,27304.49,5056.32,3216408.899999998,3103.7,2391557.039999998,1264.4299999999994,1717181.2899999977,1839.2600000000002,674375.5299999997
2024-11-18,30344.92,25393.76,4951.16,3221360.059999998,2489.85,2394046.8899999983,1137.2300000000005,1718318.5199999977,1352.619999999999,675728.1499999997
2024-11-19,24306.16,21367.27,2938.89,3224298.9499999983,2161.75,2396208.6399999983,1441.0,1719759.5199999977,720.75,676448.8999999997
2024-11-20,22243.38,19005.93,3237.44,3227536.3899999983,1552.91,2397761.5499999984,1121.1000000000004,1720880.6199999978,431.8100000000004,676880.7099999997
2024-11-21,12140.46,11186.91,953.55,3228489.939999998,848.8,2398610.349999998,512.4599999999998,1721393.0799999977,336.34000000000015,677217.0499999997
2024-11-22,34064.770000000004,34783.78,-719.0,3227770.939999998,-485.79,2398124.559999998,358.47999999999956,1721751.5599999977,-844.2700000000004,676372.7799999997
2024-11-25,30145.530000000002,28053.989999999998,2091.53,3229862.469999998,2774.36,2400898.919999998,507.1199999999999,1722258.6799999978,2267.25,678640.0299999997
2024-11-26,21814.27,19478.91,2335.37,3232197.839999998,1657.56,2402556.479999998,858.8299999999999,1723117.509999998,798.7200000000003,679438.7499999997
2024-11-27,29383.469999999998,22300.86,7082.61,3239280.449999998,4869.96,2407426.439999998,4010.6599999999994,1727128.1699999978,859.2999999999993,680298.0499999997
2024-11-28,21030.989999999998,20821.46,209.52,3239489.969999998,-1279.21,2406147.229999998,207.44999999999982,1727335.6199999978,-1486.6599999999999,678811.3899999997
2024-11-29,25444.64,20459.78,4984.86,3244474.8299999977,3445.83,2409593.059999998,2550.2999999999997,1729885.9199999978,895.5299999999997,679706.9199999997
2024-12-02,28028.83,25103.73,2925.1,3247399.929999998,2123.05,2411716.109999998,1620.1800000000003,1731506.0999999978,502.8699999999999,680209.7899999997
2024-12-03,27728.329999999998,23931.230000000003,3797.09,3251197.0199999977,1611.3,2413327.409999998,1706.3799999999992,1733212.4799999977,-95.07000000000062,680114.7199999997
2024-12-04,24870.550000000003,21694.16,3176.4,3254373.4199999976,2025.8,2415353.2099999976,1879.8200000000002,1735092.2999999977,145.97999999999956,680260.6999999997
2024-12-05,22274.699999999997,20963.670000000002,1311.02,3255684.4399999976,249.23,2415602.4399999976,-186.90999999999985,1734905.3899999978,436.14999999999964,680696.8499999997
2024-12-06,31644.53,24281.79,7362.76,3263047.1999999974,5104.95,2420707.389999998,3938.08,1738843.4699999979,1166.8599999999997,681863.7099999997
2024-12-09,44568.08,32292.95,12275.12,3275322.3199999975,9310.09,2430017.4799999977,7849.24,1746692.7099999979,1460.8499999999985,683324.5599999997
2024-12-10,49476.16,53171.82,-3695.66,3271626.6599999974,-701.58,2429315.8999999976,162.21000000000095,1746854.9199999978,-863.7900000000009,682460.7699999997
2024-12-11,24136.3,23196.46,939.83,3272566.4899999974,1195.56,2430511.4599999976,-729.1299999999997,1746125.789999998,1924.6899999999996,684385.4599999996
2024-12-12,33554.65,27848.33,5706.31,3278272.7999999975,4788.65,2435300.1099999975,3375.580000000001,1749501.369999998,1413.0700000000006,685798.5299999996
2024-12-13,29913.78,30389.14,-475.35,3277797.4499999974,-1896.56,2433403.5499999975,-2234.46,1747266.909999998,337.89999999999964,686136.4299999996
2024-12-16,26366.230000000003,25009.03,1357.21,3279154.6599999974,790.59,2434194.1399999973,-1152.29,1746114.619999998,1942.8700000000008,688079.2999999996
2024-12-17,28083.510000000002,23328.66,4754.84,3283909.499999997,3538.23,2437732.3699999973,1304.5900000000001,1747419.209999998,2233.6500000000005,690312.9499999996
2024-12-18,21240.949999999997,19158.18,2082.77,3285992.269999997,2053.16,2439785.5299999975,1738.4299999999998,1749157.639999998,314.7300000000005,690627.6799999996
2024-12-19,29425.46,24756.45,4669.02,3290661.2899999972,2267.3,2442052.8299999973,2134.2199999999993,1751291.859999998,133.07999999999993,690760.7599999995
2024-12-20,38157.0,33313.2,4843.81,3295505.0999999973,3627.77,2445680.5999999973,3336.6099999999988,1754628.469999998,291.14999999999964,691051.9099999996
2024-12-23,30230.91,27000.870000000003,3230.05,3298735.149999997,2800.58,2448481.1799999974,1996.6999999999998,1756625.169999998,803.8699999999999,691855.7799999996
2024-12-24,21406.75,16031.87,5374.88,3304110.029999997,3210.87,2451692.0499999975,2331.8099999999995,1758956.9799999981,879.0499999999993,692734.8299999996
2024-12-27,32890.659999999996,27759.43,5131.24,3309241.269999997,2920.98,2454613.0299999975,3321.2800000000007,1762278.2599999981,-400.3000000000002,692334.5299999996
2024-12-30,28709.93,25196.480000000003,3513.45,3312754.7199999974,1353.9,2455966.9299999974,1764.96,1764043.219999998,-411.0600000000004,691923.4699999995
2024-12-31,16991.18,13884.75,3106.44,3315861.1599999974,1304.69,2457271.6199999973,1187.88,1765231.099999998,116.79999999999927,692040.2699999996
2025-01-02,34979.41,34545.78999999999,433.62,3316294.7799999975,-1692.84,2455578.7799999975,-1864.8500000000004,1763366.249999998,172.01000000000022,692212.2799999996
2025-01-03,35103.7,28762.61,6341.09,3322635.8699999973,3792.4,2459371.1799999974,2729.7299999999996,1766095.979999998,1062.6799999999985,693274.9599999996
2025-01-06,24087.16,22661.61,1425.55,3324061.419999997,890.16,2460261.3399999975,717.6399999999994,1766813.6199999978,172.52000000000044,693447.4799999996
2025-01-07,55778.479999999996,52648.270000000004,3130.2,3327191.6199999973,1956.88,2462218.2199999974,3781.0999999999985,1770594.7199999979,-1824.210000000001,691623.2699999997
2025-01-08,42853.94,40054.93,2799.02,3329990.6399999973,1985.48,2464203.6999999974,3826.379999999999,1774421.0999999978,-1840.8999999999996,689782.3699999996
2025-01-09,34214.55,27441.1,6773.45,3336764.0899999975,4350.67,2468554.3699999973,3740.1899999999987,1778161.2899999977,610.4799999999996,690392.8499999996
2025-01-10,30280.21,29467.239999999998,812.96,3337577.0499999975,70.8,2468625.169999997,261.0099999999993,1778422.2999999977,-190.20999999999913,690202.6399999997
2025-01-13,32805.71,27156.92,5648.79,3343225.8399999975,2815.7,2471440.8699999973,939.3200000000006,1779361.6199999978,1876.3899999999994,692079.0299999997
2025-01-14,41319.18,29836.059999999998,11483.12,3354708.9599999976,7546.81,2478987.6799999974,5187.27,1784548.8899999978,2359.540000000001,694438.5699999997
2025-01-15,30476.059999999998,25131.14,5344.93,3360053.889999998,3037.51,2482025.189999997,2685.1099999999997,1787233.999999998,352.39999999999964,694790.9699999997
2025-01-16,33178.490000000005,29351.49,3827.0,3363880.889999998,2326.93,2484352.1199999973,1861.3900000000003,1789095.3899999978,465.5400000000009,695256.5099999998
2025-01-17,27461.95,22827.18,4634.77,3368515.659999998,2560.85,2486912.9699999974,2322.1800000000003,1791417.5699999977,238.6800000000003,695495.1899999998
2025-01-20,40887.3,34254.78,6632.51,3375148.1699999976,6779.25,2493692.2199999974,4719.94,1796137.5099999977,2059.3200000000015,697554.5099999998
2025-01-21,32687.309999999998,27953.33,4733.98,3379882.1499999976,4764.82,2498457.0399999972,3638.5200000000004,1799776.0299999977,1126.300000000001,698680.8099999998
2025-01-22,27229.6,27811.84,-582.25,3379299.8999999976,413.33,2498870.3699999973,-126.13999999999942,1799649.8899999978,539.4799999999996,699220.2899999998
2025-01-23,30476.629999999997,30130.81,345.83,3379645.7299999977,305.93,2499176.2999999975,313.02999999999975,1799962.9199999978,-7.110000000000582,699213.1799999998
2025-01-24,38761.28,30296.6,8464.67,3388110.3999999976,8346.75,2507523.0499999975,6202.420000000001,1806165.3399999978,2144.3300000000017,701357.5099999998
2025-01-27,33398.72,31509.04,1889.67,3390000.0699999975,1810.95,2509333.9999999977,2103.0200000000004,1808268.3599999978,-292.0600000000013,701065.4499999997
2025-01-28,12644.010000000002,11242.689999999999,1401.33,3391401.3999999976,1102.62,2510436.619999998,1034.3700000000003,1809302.729999998,68.25,701133.6999999997
2025-02-03,33038.58,28394.159999999996,4644.42,3396045.8199999975,3290.63,2513727.2499999977,3734.3899999999994,1813037.1199999978,-443.75,700689.9499999997
2025-02-04,42001.19,34749.630000000005,7251.56,3403297.3799999976,8660.43,2522387.679999998,7822.969999999999,1820860.0899999978,837.4599999999991,701527.4099999997
2025-02-05,41767.94,39955.58,1812.36,3405109.7399999974,953.44,2523341.119999998,1188.4500000000007,1822048.5399999977,-235.0099999999984,701292.3999999997
2025-02-06,42724.91,32953.56,9771.35,3414881.0899999975,7291.6,2530632.719999998,5648.960000000001,1827697.4999999977,1642.6399999999994,702935.0399999997
2025-02-07,61585.16,53469.91,8115.25,3422996.3399999975,8436.65,2539069.369999998,6303.74,1834001.2399999977,2132.8999999999996,705067.9399999997
2025-02-10,59187.770000000004,47934.1,11253.67,3434250.0099999974,9905.25,2548974.619999998,9173.199999999999,1843174.4399999976,732.0500000000011,705799.9899999998
2025-02-11,48372.380000000005,53303.89,-4931.52,3429318.4899999974,-3470.39,2545504.2299999977,-3112.83,1840061.6099999975,-357.5599999999995,705442.4299999997
2025-02-12,79915.14,61604.37,18310.77,3447629.2599999974,15424.67,2560928.8999999976,12990.25,1853051.8599999975,2434.4199999999983,707876.8499999997
2025-02-13,101347.18,93959.9,7387.29,3455016.5499999975,8188.4,2569117.2999999975,6949.0,1860000.8599999975,1239.3899999999994,709116.2399999998
2025-02-14,101767.01000000001,78951.31,22815.69,3477832.2399999974,19884.79,2589002.0899999975,17533.83,1877534.6899999976,2350.970000000001,711467.2099999997
2025-02-17,106984.29999999999,108170.79,-1186.49,3476645.749999997,-1807.8,2587194.2899999977,-1875.0800000000017,1875659.6099999975,67.28000000000247,711534.4899999998
2025-02-18,86363.14,71885.75,14477.39,3491123.1399999973,12616.23,2599810.5199999977,12723.55,1888383.1599999976,-107.31999999999971,711427.1699999998
2025-02-19,62013.61,55828.950000000004,6184.65,3497307.7899999972,3373.72,2603184.239999998,2577.0399999999972,1890960.1999999976,796.6799999999985,712223.8499999999
2025-02-20,63522.32000000001,61613.399999999994,1908.91,3499216.6999999974,1026.84,2604211.0799999977,-623.5299999999988,1890336.6699999976,1650.380000000001,713874.2299999999
2025-02-21,114128.22,87667.28,26460.94,3525677.6399999973,23144.95,2627356.029999998,24053.53,1914390.1999999976,-908.5800000000017,712965.6499999999
2025-02-24,83545.07,83191.91,353.15,3526030.7899999972,-1557.35,2625798.679999998,1388.739999999998,1915778.9399999976,-2946.079999999998,710019.57
2025-02-25,80953.84,75599.75,5354.1,3531384.8899999973,3326.48,2629125.159999998,5682.84,1921461.7799999977,-2356.3600000000006,707663.21
2025-02-26,97936.53,76655.56,21280.97,3552665.8599999975,18830.04,2647955.199999998,17828.25,1939290.0299999977,1001.7900000000009,708665.0
2025-02-27,97462.05,95846.54999999999,1615.5,3554281.3599999975,219.16,2648174.359999998,1749.25,1941039.2799999977,-1530.0900000000001,707134.91
2025-02-28,82626.81,90106.26000000001,-7479.44,3546801.9199999976,-6674.59,2641499.769999998,-5661.350000000002,1935377.9299999976,-1013.2400000000016,706121.67
2025-03-03,69565.6,63238.97,6326.63,3553128.5499999975,5577.0,2647076.769999998,3333.2299999999996,1938711.1599999976,2243.7700000000004,708365.4400000001
2025-03-04,68751.60999999999,54345.350000000006,14406.25,3567534.7999999975,10939.48,2658016.249999998,8829.899999999998,1947541.0599999975,2109.5899999999965,710475.03
2025-03-05,70914.88,52753.62,18161.27,3585696.0699999975,14135.45,2672151.6999999983,12648.45,1960189.5099999974,1486.989999999998,711962.02
2025-03-06,109427.34,86255.81,23171.53,3608867.5999999973,21099.3,2693250.999999998,21161.890000000003,1981351.3999999973,-62.590000000000146,711899.43
2025-03-07,82311.04999999999,75599.18,6711.87,3615579.4699999974,6456.47,2699707.4699999983,5465.789999999997,1986817.1899999974,990.6800000000003,712890.1100000001
2025-03-10,58418.82,58351.26,67.55,3615647.019999997,-1701.2,2698006.269999998,-2294.7700000000004,1984522.4199999974,593.5799999999981,713483.6900000001
2025-03-11,66043.7,50628.26,15415.44,3631062.459999997,11449.25,2709455.519999998,9600.82,1994123.2399999974,1848.4299999999985,715332.1200000001
2025-03-12,54463.899999999994,55232.08,-768.19,3630294.269999997,-3524.22,2705931.299999998,-1709.380000000001,1992413.8599999975,-1814.83,713517.2900000002
2025-03-13,47296.25,48079.229999999996,-782.97,3629511.299999997,-2854.1,2703077.199999998,-3656.3899999999994,1988757.4699999976,802.289999999999,714319.5800000002
2025-03-14,72253.07,54813.880000000005,17439.2,3646950.499999997,15198.34,2718275.5399999977,13225.73,2001983.1999999976,1972.5999999999985,716292.1800000002
2025-03-17,55269.75,50431.76,4837.99,3651788.4899999974,2149.9,2720425.4399999976,2812.33,2004795.5299999977,-662.4300000000003,715629.7500000001
2025-03-18,73526.0,60324.78,13201.21,3664989.6999999974,11412.21,2731837.6499999976,11678.900000000001,2016474.4299999976,-266.6899999999987,715363.0600000002
2025-03-19,61927.189999999995,55351.32,6575.87,3671565.5699999975,3447.84,2735285.4899999974,4286.789999999999,2020761.2199999976,-838.9500000000007,714524.1100000002
2025-03-20,63408.590000000004,70871.03,-7462.45,3664103.1199999973,-6913.69,2728371.7999999975,-7865.799999999999,2012895.4199999976,952.119999999999,715476.2300000002
2025-03-21,61379.67,71053.4,-9673.73,3654429.3899999973,-10838.67,2717533.1299999976,-10320.549999999997,2002574.8699999976,-518.119999999999,714958.1100000002
2025-03-24,51553.34,43775.770000000004,7777.58,3662206.9699999974,4764.55,2722297.6799999974,4095.5199999999986,2006670.3899999976,669.0299999999988,715627.1400000002
2025-03-25,55101.229999999996,57260.69,-2159.46,3660047.5099999974,-2411.77,2719885.9099999974,-2138.5600000000013,2004531.8299999975,-273.2000000000007,715353.9400000003
2025-03-26,43864.35,37009.78,6854.58,3666902.0899999975,3606.31,2723492.2199999974,2000.8700000000008,2006532.6999999976,1605.4400000000005,716959.3800000002
2025-03-27,51344.5,44700.09,6644.4,3673546.4899999974,5705.12,2729197.3399999975,4738.65,2011271.3499999975,966.4799999999996,717925.8600000002
2025-03-28,44751.46,45149.18,-397.72,3673148.769999997,-1935.16,2727262.1799999974,-169.10000000000036,2011102.2499999974,-1766.0599999999995,716159.8000000002
2025-03-31,52770.29,51226.85,1543.44,3674692.209999997,-53.93,2727208.249999997,-212.13999999999942,2010890.1099999975,158.20000000000073,716318.0000000001
2025-04-01,49912.14,48799.69,1112.44,3675804.649999997,-491.45,2726716.799999997,1453.5699999999997,2012343.6799999976,-1945.0200000000004,714372.9800000001
2025-04-02,44445.979999999996,42776.899999999994,1669.07,3677473.719999997,-270.59,2726446.209999997,2099.01,2014442.6899999976,-2369.59,712003.3900000001
2025-04-03,61571.42,57556.98000000001,4014.44,3681488.159999997,512.6,2726958.8099999973,2316.149999999998,2016758.8399999975,-1803.550000000001,710199.8400000001
2025-04-07,151972.12,162738.15,-10766.03,3670722.129999997,-9608.06,2717350.749999997,-4900.8299999999945,2011858.0099999974,-4707.220000000001,705492.6200000001
2025-04-08,107689.30000000002,96543.03,11146.27,3681868.399999997,6946.86,2724297.609999997,5191.529999999999,2017049.5399999975,1755.3400000000001,707247.9600000001
2025-04-09,110949.38999999998,86808.51000000001,24140.87,3706009.269999997,16910.57,2741208.179999997,13260.5,2030310.0399999975,3650.0699999999997,710898.03
2025-04-10,89628.12,78636.08,10992.04,3717001.3099999973,9828.3,2751036.4799999967,7672.199999999997,2037982.2399999974,2156.0999999999985,713054.13
2025-04-11,75927.93000000001,60044.71,15883.23,3732884.5399999972,13977.6,2765014.079999997,10408.89,2048391.1299999973,3568.7100000000028,716622.84
2025-04-14,62261.880000000005,54746.5,7515.37,3740399.9099999974,5222.06,2770236.139999997,3527.459999999999,2051918.5899999973,1694.6100000000006,718317.45
2025-04-15,37746.99,36179.119999999995,1567.86,3741967.769999997,-154.83,2770081.309999997,-290.4400000000005,2051628.1499999973,135.6200000000008,718453.07
2025-04-16,45947.56,48982.649999999994,-3035.09,3738932.6799999974,-4659.25,2765422.059999997,-5800.23,2045827.9199999974,1140.9899999999998,719594.0599999999
2025-04-17,43123.07,35196.27,7926.8,3746859.479999997,5628.24,2771050.299999997,4767.539999999999,2050595.4599999974,860.7000000000007,720454.7599999999
2025-04-22,54699.61,46700.979999999996,7998.63,3754858.109999997,6399.24,2777449.5399999972,4870.639999999999,2055466.0999999973,1528.5999999999985,721983.3599999999
2025-04-23,55315.350000000006,48648.79,6666.56,3761524.669999997,5464.87,2782914.4099999974,3433.5600000000013,2058899.6599999974,2031.3100000000013,724014.6699999999
2025-04-24,41925.41,39866.36,2059.06,3763583.729999997,1186.61,2784101.019999997,-328.46999999999935,2058571.1899999974,1515.0700000000015,725529.7399999999
2025-04-25,41967.979999999996,39946.72,2021.27,3765604.999999997,2881.31,2786982.3299999973,2061.67,2060632.8599999973,819.630000000001,726349.3699999999
2025-04-28,31748.660000000003,29314.83,2433.84,3768038.839999997,1983.73,2788966.0599999973,1665.7600000000011,2062298.6199999973,317.97000000000116,726667.3399999999
2025-04-29,35740.94,32324.78,3416.16,3771454.999999997,3889.02,2792855.0799999973,2657.2299999999996,2064955.8499999973,1231.7900000000009,727899.1299999999
2025-04-30,43304.41,34677.58,8626.83,3780081.8299999973,6204.68,2799059.7599999974,4685.000000000001,2069640.8499999973,1519.6800000000003,729418.8099999999
2025-05-02,29224.589999999997,23533.48,5691.11,3785772.939999997,4456.1,2803515.8599999975,4392.67,2074033.5199999972,63.42999999999847,729482.24
2025-05-06,45872.009999999995,40921.490000000005,4950.52,3790723.459999997,4337.87,2807853.7299999977,3455.8099999999995,2077489.3299999973,882.0599999999995,730364.3
2025-05-07,44039.31,49613.91,-5574.6,3785148.859999997,-1861.32,2805992.409999998,-2128.6500000000015,2075360.6799999974,267.33000000000175,730631.63
2025-05-08,38796.2,33878.479999999996,4917.72,3790066.5799999973,4503.89,2810496.299999998,3928.26,2079288.9399999974,575.630000000001,731207.26
2025-05-09,35919.17,30792.72,5126.46,3795193.0399999972,3618.48,2814114.779999998,3014.880000000001,2082303.8199999973,603.5900000000001,731810.85
2025-05-12,80980.14,63938.03999999999,17042.09,3812235.129999997,16223.57,2830338.3499999978,14282.420000000002,2096586.2399999972,1941.1499999999978,733752.0
2025-05-13,44084.56,47116.649999999994,-3032.09,3809203.0399999972,-2315.95,2828022.3999999976,-3234.4699999999993,2093351.7699999972,918.5200000000004,734670.52
2025-05-14,52516.76,39674.61,12842.15,3822045.189999997,12141.38,2840163.7799999975,9929.98,2103281.749999997,2211.3999999999996,736881.92
2025-05-15,41498.479999999996,42903.36,-1404.87,3820640.319999997,-868.16,2839295.6199999973,-2119.6900000000005,2101162.0599999973,1251.5199999999986,738133.4400000001
2025-05-16,43402.729999999996,39402.57000000001,4000.17,3824640.489999997,4479.52,2843775.1399999973,4031.24,2105193.2999999975,448.2699999999986,738581.7100000001
2025-05-19,43663.59,37521.200000000004,6142.39,3830782.879999997,5210.63,2848985.769999997,3818.74,2109012.0399999977,1391.8899999999994,739973.6000000001
2025-05-20,42238.380000000005,34049.490000000005,8188.89,3838971.769999997,7499.43,2856485.1999999974,6195.430000000001,2115207.469999998,1304.0,741277.6000000001
2025-05-26,44008.7,45358.92,-1350.21,3837621.5599999973,1220.74,2857705.9399999976,698.9300000000003,2115906.399999998,521.8099999999995,741799.4100000001
2025-05-27,40768.229999999996,36125.759999999995,4642.47,3842264.0299999975,3275.53,2860981.4699999974,3351.17,2119257.569999998,-75.63999999999942,741723.7700000001
2025-05-28,35602.619999999995,36708.600000000006,-1105.99,3841158.0399999972,-1098.71,2859882.7599999974,-1047.3200000000015,2118210.249999998,-51.38000000000102,741672.3900000001
2025-05-29,54766.06,43520.740000000005,11245.32,3852403.359999997,10139.81,2870022.5699999975,7005.050000000001,2125215.299999998,3134.7599999999984,744807.1500000001
2025-05-30,45917.619999999995,43262.3,2655.32,3855058.679999997,1574.44,2871597.0099999974,541.619999999999,2125756.919999998,1032.8199999999997,745839.9700000001
2025-06-02,27817.81,23432.54,4385.26,3859443.9399999967,3320.52,2874917.5299999975,1348.4300000000003,2127105.349999998,1972.0900000000001,747812.06
2025-06-03,41542.21,34035.68,7506.54,3866950.4799999967,6455.84,2881373.3699999973,5162.83,2132268.1799999983,1293.0100000000002,749105.0700000001
2025-06-04,43461.3,37534.54,5926.76,3872877.2399999965,6214.76,2887588.129999997,4680.620000000001,2136948.7999999984,1534.1399999999994,750639.2100000001
2025-06-05,45422.619999999995,37835.56,7587.06,3880464.2999999966,7617.49,2895205.6199999973,6742.67,2143691.4699999983,874.8199999999997,751514.03
2025-06-06,39161.740000000005,35617.08,3544.65,3884008.9499999965,3724.12,2898929.7399999974,2885.4000000000005,2146576.8699999982,838.7299999999996,752352.76
2025-06-09,50957.56,41596.31999999999,9361.26,3893370.2099999962,9285.93,2908215.6699999976,7668.740000000002,2154245.6099999985,1617.1800000000003,753969.9400000001
2025-06-10,41758.119999999995,40092.54,1665.58,3895035.7899999963,1267.16,2909482.8299999977,197.25,2154442.8599999985,1069.9000000000015,755039.8400000001
2025-06-11,45210.47,37648.78,7561.69,3902597.4799999963,7360.93,2916843.759999998,5832.650000000001,2160275.5099999984,1528.2800000000007,756568.1200000001
2025-06-12,42229.81999999999,44912.49,-2682.67,3899914.8099999963,370.28,2917214.0399999977,-1309.0400000000009,2158966.4699999983,1679.3199999999997,758247.4400000001
2025-06-13,50371.86,51828.45,-1456.6,3898458.2099999962,-396.02,2916818.0199999977,253.13999999999942,2159219.6099999985,-649.1599999999999,757598.28
2025-06-16,44809.33,35723.03,9086.31,3907544.5199999963,6682.16,2923500.179999998,4286.1,2163505.7099999986,2396.0600000000013,759994.3400000001
2025-06-17,31357.059999999998,31682.78,-325.73,3907218.7899999963,-1144.73,2922355.449999998,-35.81999999999971,2163469.8899999987,-1108.9000000000015,758885.4400000001
2025-06-18,32176.590000000004,33477.78,-1301.18,3905917.609999996,-718.36,2921637.089999998,-753.4399999999996,2162716.449999999,35.06999999999971,758920.51
2025-06-19,36847.66,44206.39,-7358.73,3898558.879999996,-3711.34,2917925.749999998,-3550.470000000001,2159165.9799999986,-160.8700000000008,758759.64
2025-06-20,32988.36,28494.6,4493.75,3903052.629999996,3073.78,2920999.529999998,1891.3600000000006,2161057.3399999985,1182.4300000000003,759942.0700000001
2025-06-23,40393.06,31310.64,9082.42,3912135.049999996,6870.77,2927870.299999998,4311.0199999999995,2165368.3599999985,2559.75,762501.8200000001
2025-06-24,54794.130000000005,43084.44,11709.7,3923844.7499999963,10507.21,2938377.509999998,10521.150000000001,2175889.5099999984,-13.950000000000728,762487.8700000001
2025-06-25,50458.07000000001,42329.27,8128.81,3931973.5599999963,6927.99,2945305.499999998,7022.789999999999,2182912.2999999984,-94.80999999999949,762393.06
2025-06-26,40542.520000000004,37813.17,2729.36,3934702.919999996,3892.55,2949198.049999998,4038.42,2186950.7199999983,-145.88000000000102,762247.18
2025-06-27,53711.32,52531.64,1179.68,3935882.5999999964,1428.14,2950626.189999998,3588.8600000000006,2190539.579999998,-2160.720000000001,760086.4600000001
2025-06-30,42473.850000000006,43951.2,-1477.35,3934405.2499999963,-1559.46,2949066.729999998,-557.5899999999983,2189981.9899999984,-1001.869999999999,759084.5900000001
2025-07-02,41189.0,40329.96,859.04,3935264.2899999963,1155.31,2950222.039999998,2012.4400000000005,2191994.4299999983,-857.1399999999994,758227.4500000001
2025-07-03,44072.58,46831.62,-2759.04,3932505.2499999963,-2499.52,2947722.519999998,-2085.5599999999995,2189908.8699999982,-413.96000000000095,757813.4900000001
2025-07-04,43013.0,38665.99,4347.02,3936852.2699999963,1257.27,2948979.789999998,306.6900000000005,2190215.559999998,950.5799999999999,758764.0700000001
2025-07-07,34732.9,29777.03,4955.86,3941808.129999996,1401.02,2950380.809999998,2084.000000000001,2192299.559999998,-682.9799999999996,758081.0900000001
2025-07-08,38793.18,31178.22,7614.97,3949423.0999999964,5882.96,2956263.769999998,4917.960000000001,2197217.519999998,964.9899999999998,759046.0800000001
2025-07-09,36894.19,38182.15,-1287.95,3948135.149999996,-2850.9,2953412.8699999982,-1508.6100000000006,2195708.9099999983,-1342.289999999999,757703.79
2025-07-10,42803.61,34134.82,8668.78,3956803.929999996,6663.0,2960075.8699999982,4291.29,2200000.1999999983,2371.720000000001,760075.51
2025-07-11,54928.14,46932.01,7996.13,3964800.059999996,8511.2,2968587.0699999984,6886.52,2206886.7199999983,1624.6800000000003,761700.1900000001
2025-07-14,32895.71,28718.09,4177.61,3968977.6699999957,1100.53,2969687.599999998,479.8200000000006,2207366.539999998,620.7199999999993,762320.91
2025-07-15,58583.96000000001,47810.39,10773.57,3979751.2399999956,9181.62,2978869.2199999983,8831.619999999999,2216198.1599999983,350.0,762670.91
2025-07-16,45885.509999999995,44429.76,1455.74,3981206.979999996,1784.67,2980653.8899999983,2276.01,2218474.169999998,-491.3399999999983,762179.5700000001
2025-07-17,38748.17,38359.19,388.99,3981595.969999996,-836.62,2979817.269999998,-248.48999999999978,2218225.679999998,-588.1400000000012,761591.43
2025-07-18,39096.490000000005,34026.21,5070.27,3986666.239999996,3571.64,2983388.9099999983,3420.2400000000007,2221645.919999998,151.40999999999985,761742.8400000001
2025-07-21,44515.42,39716.69,4798.74,3991464.9799999963,3131.18,2986520.0899999985,2338.0499999999993,2223983.969999998,793.130000000001,762535.9700000001
2025-07-22,45969.81999999999,40832.53,5137.29,3996602.2699999963,3755.7,2990275.7899999986,3759.2299999999996,2227743.199999998,-3.530000000000655,762532.4400000001
2025-07-23,70466.76999999999,55005.729999999996,15461.03,4012063.299999996,13922.98,3004198.7699999986,11494.259999999998,2239237.4599999976,2428.720000000001,764961.16
2025-07-24,55919.27,48655.43,7263.85,4019327.149999996,5560.98,3009759.7499999986,5837.779999999999,2245075.2399999974,-276.7999999999993,764684.36
2025-07-25,46484.11,46042.57,441.56,4019768.7099999962,-346.37,3009413.3799999985,771.9099999999999,2245847.1499999976,-1118.289999999999,763566.07
2025-07-28,47226.72,39766.75,7459.96,4027228.669999996,5064.96,3014478.3399999985,5456.76,2251303.9099999974,-391.7999999999993,763174.2699999999
2025-07-29,49801.399999999994,43886.399999999994,5914.99,4033143.6599999964,1602.53,3016080.8699999982,916.0100000000002,2252219.919999997,686.5300000000007,763860.7999999999
2025-07-30,62887.11,58811.19,4075.92,4037219.5799999963,1335.19,3017416.059999998,166.9300000000003,2252386.8499999973,1168.2599999999984,765029.0599999999
2025-07-31,61813.48,55618.21,6195.26,4043414.839999996,4712.62,3022128.6799999983,2983.029999999999,2255369.879999997,1729.5900000000001,766758.6499999999
2025-08-01,46260.6,47041.55,-780.94,4042633.899999996,-2624.96,3019503.7199999983,-404.3899999999994,2254965.489999997,-2220.5699999999997,764538.08
2025-08-04,41906.479999999996,31045.42,10861.05,4053494.949999996,6507.92,3026011.6399999983,3602.26,2258567.7499999967,2905.6600000000017,767443.74
2025-08-05,43805.5,34326.3,9479.2,4062974.149999996,4203.45,3030215.0899999985,3997.0199999999995,2262564.7699999968,206.4300000000003,767650.17
2025-08-06,41208.03,33693.21,7514.82,4070488.969999996,3972.66,3034187.7499999986,4716.550000000001,2267281.3199999966,-743.8899999999994,766906.28
2025-08-07,45091.42,40540.18,4551.24,4075040.2099999962,2532.49,3036720.239999999,2640.9400000000005,2269922.2599999965,-108.45000000000073,766797.8300000001
2025-08-08,34297.32,35462.22,-1164.91,4073875.299999996,-2058.03,3034662.209999999,-2096.41,2267825.8499999964,38.38000000000102,766836.2100000001
